transaction_id,customer_id,card_id,transaction_date,year_month,mcc_code,merchant_category,transaction_type,amount_eur,channel
T000023551,C000249,CC0000128,2024-02-25,202402,6011,Cash Withdrawal,Debit,121.72,Ecommerce
T000023552,C000883,CC0000402,2025-06-15,202506,4722,Travel Agencies,Debit,135.6,Ecommerce
T000023553,C000270,CC0000196,2024-09-07,202409,5912,Pharmacy,Debit,174.37,POS
T000023554,C000578,CC0000977,2025-10-02,202510,5912,Pharmacy,Debit,95.79,ATM
T000023555,C000988,CC0000517,2024-10-20,202410,6011,Cash Withdrawal,Debit,112.5,ATM
T000023556,C000669,CC0000082,2025-06-03,202506,4814,Telecom,Debit,46.35,POS
T000023557,C000891,CC0000657,2024-08-17,202408,4722,Travel Agencies,Debit,174.45,POS
T000023558,C000463,CC0000178,2024-03-05,202403,5999,Retail,Debit,144.79,ATM
T000023559,C000063,CC0000593,2025-04-11,202504,4814,Telecom,Debit,46.67,Ecommerce
T000023560,C000351,CC0000249,2025-03-29,202503,4511,Airlines,Debit,62.9,POS
T000023561,C000907,CC0000909,2025-12-15,202512,6011,Cash Withdrawal,Debit,165.29,POS
T000023562,C000980,CC0000091,2025-06-27,202506,4111,Transport,Debit,41.8,POS
T000023563,C000161,CC0000813,2025-04-05,202504,4722,Travel Agencies,Debit,286.67,POS
T000023564,C000858,CC0000632,2024-01-22,202401,5999,Retail,Debit,44.59,POS
T000023565,C000507,CC0000323,2025-08-26,202508,5411,Groceries,Debit,36.93,POS
T000023566,C000153,CC0000630,2024-05-03,202405,5541,Fuel,Debit,64.86,POS
T000023567,C000713,CC0000763,2025-06-18,202506,5912,Pharmacy,Debit,48.64,Ecommerce
T000023568,C000354,CC0000192,2025-05-11,202505,5912,Pharmacy,Debit,20.28,POS
T000023569,C000518,CC0000725,2025-08-10,202508,6011,Cash Withdrawal,Debit,272.99,Ecommerce
T000023570,C000403,CC0000805,2024-08-17,202408,4111,Transport,Debit,23.24,Ecommerce
T000023571,C000774,CC0000100,2024-12-28,202412,4511,Airlines,Debit,13.82,POS
T000023572,C000602,CC0001063,2024-02-15,202402,5311,Department Stores,Debit,39.96,POS
T000023573,C000287,CC0000204,2024-09-17,202409,5541,Fuel,Debit,81.09,POS
T000023574,C000361,CC0000051,2025-10-11,202510,4722,Travel Agencies,Debit,146.33,POS
T000023575,C000055,CC0000142,2024-05-27,202405,6011,Cash Withdrawal,Debit,173.21,POS
T000023576,C000200,CC0000819,2025-11-26,202511,5411,Groceries,Debit,46.02,Ecommerce
T000023577,C000007,CC0000193,2024-02-07,202402,5691,Clothing,Debit,111.69,POS
T000023578,C000055,CC0000720,2024-09-29,202409,5912,Pharmacy,Debit,60.66,POS
T000023579,C000682,CC0000707,2024-10-02,202410,5691,Clothing,Debit,87.87,POS
T000023580,C000664,CC0000263,2025-12-25,202512,5411,Groceries,Debit,198.5,POS
T000023581,C000652,CC0000522,2025-01-31,202501,5912,Pharmacy,Debit,138.67,POS
T000023582,C000502,CC0000052,2025-09-17,202509,4814,Telecom,Debit,142.83,Ecommerce
T000023583,C000961,CC0000580,2025-09-12,202509,5912,Pharmacy,Debit,91.99,POS
T000023584,C000054,CC0000745,2025-02-09,202502,5812,Restaurants,Debit,54.17,Ecommerce
T000023585,C000504,CC0000919,2025-06-11,202506,5541,Fuel,Debit,65.13,POS
T000023586,C000266,CC0000706,2025-06-29,202506,4900,Utilities,Debit,40.26,POS
T000023587,C000611,CC0000068,2025-01-02,202501,4111,Transport,Debit,99.2,Ecommerce
T000023588,C000175,CC0000072,2025-11-14,202511,4511,Airlines,Debit,228.55,POS
T000023589,C000063,CC0000426,2024-11-10,202411,4722,Travel Agencies,Debit,66.23,POS
T000023590,C000652,CC0000522,2025-06-14,202506,4900,Utilities,Debit,103.06,POS
T000023591,C000642,CC0000509,2024-09-13,202409,5999,Retail,Debit,94.62,Ecommerce
T000023592,C000475,CC0001022,2024-09-03,202409,5311,Department Stores,Debit,74.33,POS
T000023593,C000041,CC0000382,2024-09-20,202409,5411,Groceries,Debit,54.8,POS
T000023594,C000886,CC0000083,2024-05-20,202405,6011,Cash Withdrawal,Debit,191.74,Ecommerce
T000023595,C000381,CC0001029,2025-08-13,202508,4900,Utilities,Debit,41.68,POS
T000023596,C000349,CC0000310,2024-11-11,202411,5411,Groceries,Debit,48.22,POS
T000023597,C000931,CC0000795,2025-05-05,202505,4511,Airlines,Refund,-198.32,POS
T000023598,C000228,CC0000296,2024-05-16,202405,5691,Clothing,Debit,63.67,Ecommerce
T000023599,C000764,CC0000457,2025-05-15,202505,4111,Transport,Debit,162.4,POS
T000023600,C000195,CC0000037,2024-01-16,202401,7011,Hotels,Refund,-209.58,POS
T000023601,C000326,CC0000911,2025-04-18,202504,5311,Department Stores,Debit,15.59,ATM
T000023602,C000501,CC0000278,2024-11-28,202411,5812,Restaurants,Debit,108.42,POS
T000023603,C000656,CC0000921,2024-03-29,202403,6011,Cash Withdrawal,Debit,80.79,Ecommerce
T000023604,C000771,CC0000739,2024-08-28,202408,4111,Transport,Debit,171.73,ATM
T000023605,C000775,CC0000189,2024-01-30,202401,5411,Groceries,Debit,132.59,POS
T000023606,C000274,CC0000868,2024-03-10,202403,5411,Groceries,Debit,83.35,POS
T000023607,C000219,CC0000417,2025-08-16,202508,4900,Utilities,Debit,34.52,Ecommerce
T000023608,C000583,CC0000591,2025-09-28,202509,5541,Fuel,Debit,63.87,POS
T000023609,C000456,CC0000810,2025-08-26,202508,7011,Hotels,Debit,358.87,POS
T000023610,C000947,CC0001039,2024-03-30,202403,7011,Hotels,Debit,37.46,POS
T000023611,C000628,CC0000406,2025-03-02,202503,5691,Clothing,Debit,40.44,POS
T000023612,C000593,CC0000711,2025-04-05,202504,5691,Clothing,Debit,14.51,ATM
T000023613,C000628,CC0000406,2024-09-08,202409,4511,Airlines,Debit,146.44,POS
T000023614,C000080,CC0000898,2025-02-19,202502,5541,Fuel,Debit,64.75,Ecommerce
T000023615,C000260,CC0000290,2024-07-17,202407,5912,Pharmacy,Debit,93.15,POS
T000023616,C000941,CC0000923,2025-12-15,202512,4111,Transport,Debit,36.61,ATM
T000023617,C000153,CC0000630,2024-06-29,202406,5411,Groceries,Debit,72.64,POS
T000023618,C000994,CC0000140,2024-07-04,202407,5912,Pharmacy,Debit,95.49,POS
T000023619,C000377,CC0000112,2025-07-13,202507,4722,Travel Agencies,Debit,155.74,Ecommerce
T000023620,C000082,CC0000624,2024-06-20,202406,6011,Cash Withdrawal,Debit,103.67,Ecommerce
T000023621,C000329,CC0000181,2025-10-19,202510,5999,Retail,Debit,64.15,POS
T000023622,C000985,CC0000265,2025-04-02,202504,5812,Restaurants,Debit,75.66,ATM
T000023623,C000886,CC0000083,2025-10-22,202510,5311,Department Stores,Debit,23.73,POS
T000023624,C000597,CC0001054,2025-02-11,202502,5411,Groceries,Debit,37.43,Ecommerce
T000023625,C000229,CC0000942,2025-12-04,202512,6011,Cash Withdrawal,Debit,9.53,ATM
T000023626,C000257,CC0000775,2025-08-15,202508,5691,Clothing,Debit,6.39,POS
T000023627,C000843,CC0000389,2025-08-11,202508,4900,Utilities,Debit,21.45,Ecommerce
T000023628,C000107,CC0000346,2024-05-06,202405,4814,Telecom,Debit,131.95,POS
T000023629,C000210,CC0000930,2025-08-08,202508,5691,Clothing,Debit,58.28,POS
T000023630,C000673,CC0000595,2024-08-07,202408,6011,Cash Withdrawal,Debit,101.85,POS
T000023631,C000815,CC0000315,2025-08-30,202508,4511,Airlines,Debit,109.08,Ecommerce
T000023632,C000847,CC0000667,2024-01-04,202401,5999,Retail,Debit,47.15,POS
T000023633,C000272,CC0000698,2024-02-13,202402,7011,Hotels,Debit,296.38,POS
T000023634,C000780,CC0000581,2025-06-10,202506,5411,Groceries,Debit,23.43,POS
T000023635,C000750,CC0000979,2024-02-17,202402,4111,Transport,Debit,2.86,POS
T000023636,C000409,CC0001023,2024-08-25,202408,4111,Transport,Debit,18.18,POS
T000023637,C000298,CC0000797,2024-12-04,202412,4900,Utilities,Debit,44.36,POS
T000023638,C000372,CC0001051,2024-06-21,202406,5912,Pharmacy,Debit,54.8,ATM
T000023639,C000022,CC0000588,2025-06-23,202506,4814,Telecom,Debit,133.03,Ecommerce
T000023640,C000613,CC0000684,2025-03-17,202503,7011,Hotels,Debit,100.57,POS
T000023641,C000598,CC0000937,2025-04-22,202504,4111,Transport,Debit,69.31,POS
T000023642,C000039,CC0000622,2024-07-02,202407,5411,Groceries,Debit,173.16,Ecommerce
T000023643,C000672,CC0000936,2024-01-17,202401,5311,Department Stores,Debit,135.6,Ecommerce
T000023644,C000845,CC0001046,2024-02-11,202402,5812,Restaurants,Debit,59.14,POS
T000023645,C000364,CC0000109,2024-07-01,202407,4111,Transport,Debit,57.5,POS
T000023646,C000210,CC0000741,2024-06-21,202406,5912,Pharmacy,Debit,43.69,Ecommerce
T000023647,C000730,CC0000270,2025-03-23,202503,5411,Groceries,Debit,16.18,POS
T000023648,C000757,CC0000629,2025-09-12,202509,5812,Restaurants,Debit,85.81,POS
T000023649,C000429,CC0000573,2024-07-25,202407,4111,Transport,Debit,96.19,ATM
T000023650,C000929,CC0000519,2025-03-10,202503,6011,Cash Withdrawal,Debit,147.12,Ecommerce
T000023651,C000889,CC0000997,2025-11-01,202511,5812,Restaurants,Debit,70.42,POS
T000023652,C000702,CC0000032,2024-12-09,202412,5311,Department Stores,Debit,27.43,Ecommerce
T000023653,C000004,CC0000896,2024-05-29,202405,5311,Department Stores,Debit,43.15,ATM
T000023654,C000464,CC0000168,2024-12-24,202412,4814,Telecom,Debit,88.7,POS
T000023655,C000156,CC0000498,2024-02-16,202402,5541,Fuel,Debit,30.49,POS
T000023656,C000223,CC0000308,2025-12-28,202512,5812,Restaurants,Debit,50.06,Ecommerce
T000023657,C000404,CC0000489,2025-10-28,202510,4722,Travel Agencies,Debit,21.85,Ecommerce
T000023658,C000427,CC0001088,2024-01-23,202401,5691,Clothing,Debit,33.59,Ecommerce
T000023659,C000342,CC0001047,2024-07-12,202407,5812,Restaurants,Debit,13.61,POS
T000023660,C000186,CC0000216,2024-04-27,202404,5311,Department Stores,Debit,46.37,POS
T000023661,C000172,CC0000410,2025-09-30,202509,5311,Department Stores,Debit,90.51,POS
T000023662,C000201,CC0000394,2025-09-23,202509,5541,Fuel,Debit,65.49,Ecommerce
T000023663,C000205,CC0000967,2024-09-06,202409,5912,Pharmacy,Debit,56.9,POS
T000023664,C000758,CC0000152,2025-01-25,202501,5812,Restaurants,Debit,66.27,POS
T000023665,C000826,CC0000144,2025-04-18,202504,4814,Telecom,Debit,43.54,POS
T000023666,C000359,CC0000085,2025-12-27,202512,5411,Groceries,Debit,76.54,Ecommerce
T000023667,C000529,CC0000176,2025-08-22,202508,6011,Cash Withdrawal,Debit,53.7,POS
T000023668,C000463,CC0000178,2025-05-14,202505,5411,Groceries,Debit,75.98,POS
T000023669,C000665,CC0000834,2024-11-28,202411,4814,Telecom,Debit,16.16,Ecommerce
T000023670,C000229,CC0000256,2025-06-12,202506,5311,Department Stores,Debit,27.0,Ecommerce
T000023671,C000652,CC0001096,2025-04-15,202504,4111,Transport,Debit,128.01,Ecommerce
T000023672,C000699,CC0000644,2025-02-27,202502,5411,Groceries,Debit,46.67,POS
T000023673,C000205,CC0000967,2024-06-03,202406,5999,Retail,Debit,88.27,POS
T000023674,C000119,CC0000086,2024-01-13,202401,5311,Department Stores,Debit,23.15,Ecommerce
T000023675,C000590,CC0000770,2025-01-13,202501,5411,Groceries,Debit,92.23,POS
T000023676,C000973,CC0000095,2025-10-24,202510,5691,Clothing,Debit,87.03,POS
T000023677,C000012,CC0000623,2025-12-26,202512,5691,Clothing,Debit,170.77,Ecommerce
T000023678,C000797,CC0000683,2025-01-16,202501,5691,Clothing,Debit,119.29,POS
T000023679,C000351,CC0000249,2025-12-06,202512,6011,Cash Withdrawal,Debit,36.95,ATM
T000023680,C000808,CC0000621,2024-01-07,202401,5912,Pharmacy,Debit,26.88,POS
T000023681,C000985,CC0000841,2025-08-22,202508,5541,Fuel,Debit,61.1,POS
T000023682,C000524,CC0000467,2024-06-02,202406,5691,Clothing,Debit,66.49,POS
T000023683,C000790,CC0000251,2024-09-17,202409,4511,Airlines,Debit,137.52,POS
T000023684,C000635,CC0001011,2024-09-12,202409,5311,Department Stores,Debit,91.07,Ecommerce
T000023685,C000121,CC0000080,2024-06-13,202406,5691,Clothing,Refund,-80.54,POS
T000023686,C000652,CC0001096,2024-07-27,202407,4111,Transport,Debit,25.36,POS
T000023687,C000816,CC0000514,2025-02-02,202502,4511,Airlines,Debit,343.97,POS
T000023688,C000479,CC0000352,2024-01-21,202401,5411,Groceries,Debit,18.46,ATM
T000023689,C000310,CC0000063,2024-06-07,202406,5311,Department Stores,Debit,38.2,POS
T000023690,C000703,CC0000462,2024-07-23,202407,5411,Groceries,Debit,71.74,POS
T000023691,C000409,CC0001023,2024-03-04,202403,4900,Utilities,Debit,79.8,ATM
T000023692,C000461,CC0000400,2025-10-16,202510,4814,Telecom,Debit,93.92,POS
T000023693,C000400,CC0000971,2024-11-15,202411,5691,Clothing,Debit,18.47,POS
T000023694,C000167,CC0001031,2025-03-05,202503,5541,Fuel,Debit,60.75,POS
T000023695,C000496,CC0000331,2025-03-01,202503,4722,Travel Agencies,Debit,93.67,Ecommerce
T000023696,C000628,CC0000406,2024-08-26,202408,5912,Pharmacy,Debit,58.0,POS
T000023697,C000196,CC0000364,2024-07-16,202407,4722,Travel Agencies,Debit,238.69,POS
T000023698,C000773,CC0000513,2024-03-05,202403,4900,Utilities,Debit,69.03,POS
T000023699,C000108,CC0001089,2025-08-22,202508,5912,Pharmacy,Debit,76.63,POS
T000023700,C000200,CC0001050,2025-07-02,202507,6011,Cash Withdrawal,Debit,104.59,POS
T000023701,C000227,CC0000687,2025-04-23,202504,5912,Pharmacy,Debit,141.66,POS
T000023702,C000524,CC0000825,2025-06-08,202506,7011,Hotels,Debit,523.58,Ecommerce
T000023703,C000657,CC0001056,2025-08-11,202508,4511,Airlines,Debit,108.8,POS
T000023704,C000575,CC0000177,2024-01-02,202401,5411,Groceries,Debit,66.14,Ecommerce
T000023705,C000384,CC0000777,2025-05-05,202505,4111,Transport,Debit,145.48,Ecommerce
T000023706,C000835,CC0000976,2025-12-26,202512,5541,Fuel,Debit,75.41,Ecommerce
T000023707,C000016,CC0000724,2025-08-27,202508,5691,Clothing,Debit,47.67,Ecommerce
T000023708,C000381,CC0000627,2024-07-12,202407,5541,Fuel,Debit,118.54,Ecommerce
T000023709,C000418,CC0001000,2025-03-06,202503,4900,Utilities,Debit,57.01,POS
T000023710,C000722,CC0000518,2024-07-10,202407,4722,Travel Agencies,Debit,72.01,POS
T000023711,C000577,CC0000782,2024-04-04,202404,4111,Transport,Debit,68.12,Ecommerce
T000023712,C000899,CC0001071,2024-08-07,202408,5311,Department Stores,Debit,42.28,POS
T000023713,C000883,CC0000555,2024-09-09,202409,6011,Cash Withdrawal,Debit,377.95,POS
T000023714,C000979,CC0000932,2025-12-03,202512,7011,Hotels,Debit,101.68,Ecommerce
T000023715,C000731,CC0000809,2024-12-07,202412,5541,Fuel,Refund,-99.11,POS
T000023716,C000924,CC0000408,2025-09-06,202509,4111,Transport,Debit,70.71,POS
T000023717,C000004,CC0000896,2025-11-27,202511,4900,Utilities,Debit,73.17,POS
T000023718,C000435,CC0000420,2025-04-10,202504,4111,Transport,Debit,46.09,Ecommerce
T000023719,C000372,CC0000118,2024-12-25,202412,5691,Clothing,Debit,16.07,POS
T000023720,C000067,CC0000369,2024-12-26,202412,5812,Restaurants,Debit,22.37,Ecommerce
T000023721,C000876,CC0000292,2025-07-27,202507,5912,Pharmacy,Debit,159.87,ATM
T000023722,C000880,CC0000609,2024-08-26,202408,6011,Cash Withdrawal,Debit,349.85,POS
T000023723,C000531,CC0001072,2024-11-27,202411,4814,Telecom,Debit,13.8,POS
T000023724,C000915,CC0000165,2024-09-01,202409,4511,Airlines,Debit,261.57,Ecommerce
T000023725,C000327,CC0000362,2024-07-07,202407,4722,Travel Agencies,Debit,386.32,POS
T000023726,C000149,CC0000474,2024-08-25,202408,4722,Travel Agencies,Debit,258.74,POS
T000023727,C000741,CC0000146,2024-03-13,202403,4814,Telecom,Debit,21.69,POS
T000023728,C000808,CC0000003,2025-09-21,202509,4900,Utilities,Debit,79.13,POS
T000023729,C000152,CC0000371,2025-09-26,202509,5311,Department Stores,Debit,29.03,Ecommerce
T000023730,C000409,CC0001023,2025-05-12,202505,4722,Travel Agencies,Debit,102.83,ATM
T000023731,C000318,CC0000493,2025-07-04,202507,5541,Fuel,Debit,14.87,POS
T000023732,C000524,CC0000114,2024-10-23,202410,4511,Airlines,Debit,73.59,POS
T000023733,C000361,CC0000051,2025-01-20,202501,5411,Groceries,Debit,9.75,Ecommerce
T000023734,C000858,CC0000632,2025-12-26,202512,5411,Groceries,Debit,102.01,POS
T000023735,C000290,CC0000604,2024-02-10,202402,5912,Pharmacy,Debit,32.19,POS
T000023736,C000341,CC0000328,2024-05-09,202405,6011,Cash Withdrawal,Debit,400.04,POS
T000023737,C000398,CC0000215,2025-08-25,202508,4900,Utilities,Debit,104.34,Ecommerce
T000023738,C000709,CC0000199,2024-02-25,202402,7011,Hotels,Debit,336.4,POS
T000023739,C000578,CC0000288,2025-07-21,202507,6011,Cash Withdrawal,Debit,304.47,Ecommerce
T000023740,C000828,CC0000006,2024-09-25,202409,4511,Airlines,Debit,12.4,POS
T000023741,C000889,CC0001012,2025-05-31,202505,4900,Utilities,Refund,-83.03,POS
T000023742,C000330,CC0000449,2025-12-17,202512,7011,Hotels,Debit,512.91,Ecommerce
T000023743,C000259,CC0000533,2025-02-23,202502,4722,Travel Agencies,Debit,394.76,POS
T000023744,C000190,CC0000411,2024-01-18,202401,5311,Department Stores,Debit,72.05,Ecommerce
T000023745,C000749,CC0000873,2025-01-19,202501,4111,Transport,Debit,16.6,POS
T000023746,C000561,CC0000198,2024-02-29,202402,5691,Clothing,Debit,19.0,Ecommerce
T000023747,C000774,CC0000950,2025-11-18,202511,4900,Utilities,Debit,42.55,POS
T000023748,C000152,CC0000221,2024-09-06,202409,4111,Transport,Debit,54.27,POS
T000023749,C000419,CC0000569,2025-11-28,202511,4900,Utilities,Debit,31.82,Ecommerce
T000023750,C000892,CC0000023,2025-12-21,202512,5999,Retail,Debit,195.67,POS
T000023751,C000287,CC0000204,2024-08-21,202408,5311,Department Stores,Debit,155.06,POS
T000023752,C000921,CC0000034,2024-09-07,202409,4722,Travel Agencies,Debit,98.94,POS
T000023753,C000228,CC0000296,2025-09-26,202509,4111,Transport,Debit,21.34,POS
T000023754,C000029,CC0000662,2025-05-09,202505,7011,Hotels,Debit,343.13,Ecommerce
T000023755,C000598,CC0000937,2025-01-02,202501,4722,Travel Agencies,Debit,171.61,POS
T000023756,C000641,CC0000755,2025-09-22,202509,5691,Clothing,Debit,93.21,POS
T000023757,C000844,CC0000425,2024-07-06,202407,4814,Telecom,Debit,118.29,ATM
T000023758,C000844,CC0000425,2025-05-04,202505,5311,Department Stores,Debit,14.48,POS
T000023759,C000176,CC0000304,2024-09-10,202409,7011,Hotels,Debit,203.26,POS
T000023760,C000045,CC0000332,2024-03-06,202403,6011,Cash Withdrawal,Debit,56.08,POS
T000023761,C000341,CC0000328,2024-09-15,202409,4814,Telecom,Debit,184.43,POS
T000023762,C000822,CC0000099,2024-04-18,202404,4814,Telecom,Debit,27.74,POS
T000023763,C000240,CC0000916,2025-12-26,202512,4814,Telecom,Debit,35.58,POS
T000023764,C000220,CC0000832,2024-07-07,202407,5812,Restaurants,Debit,92.34,POS
T000023765,C000195,CC0000037,2025-11-11,202511,5541,Fuel,Debit,35.39,POS
T000023766,C000883,CC0000402,2025-08-04,202508,4900,Utilities,Debit,20.26,POS
T000023767,C000774,CC0000100,2024-09-26,202409,5812,Restaurants,Debit,158.18,POS
T000023768,C000830,CC0000009,2025-08-08,202508,4722,Travel Agencies,Debit,291.33,POS
T000023769,C000139,CC0000309,2024-02-06,202402,7011,Hotels,Debit,104.85,POS
T000023770,C000511,CC0000948,2024-05-04,202405,5999,Retail,Debit,18.51,POS
T000023771,C000757,CC0000629,2025-08-07,202508,5411,Groceries,Debit,26.78,Ecommerce
T000023772,C000368,CC0000582,2024-10-03,202410,5411,Groceries,Debit,31.88,Ecommerce
T000023773,C000695,CC0000633,2024-04-21,202404,4900,Utilities,Debit,49.92,POS
T000023774,C000602,CC0001063,2024-04-12,202404,5812,Restaurants,Debit,117.03,POS
T000023775,C000790,CC0000754,2025-08-10,202508,4722,Travel Agencies,Debit,347.14,POS
T000023776,C000377,CC0000112,2024-12-11,202412,5912,Pharmacy,Debit,116.46,Ecommerce
T000023777,C000673,CC0000595,2024-11-18,202411,5311,Department Stores,Debit,83.53,Ecommerce
T000023778,C000679,CC0000453,2024-09-22,202409,5812,Restaurants,Debit,68.23,ATM
T000023779,C000767,CC0000875,2024-03-10,202403,7011,Hotels,Debit,55.89,ATM
T000023780,C000575,CC0000177,2025-12-25,202512,5812,Restaurants,Debit,100.52,POS
T000023781,C000994,CC0000820,2024-06-07,202406,7011,Hotels,Debit,69.97,POS
T000023782,C000522,CC0000231,2024-10-10,202410,4111,Transport,Debit,103.34,POS
T000023783,C000047,CC0000361,2025-08-25,202508,4722,Travel Agencies,Debit,365.98,Ecommerce
T000023784,C000513,CC0000494,2024-02-06,202402,4511,Airlines,Debit,293.32,ATM
T000023785,C000490,CC0000409,2025-03-04,202503,4900,Utilities,Debit,37.38,ATM
T000023786,C000102,CC0000888,2025-01-14,202501,4814,Telecom,Debit,13.52,Ecommerce
T000023787,C000507,CC0000323,2025-06-10,202506,4722,Travel Agencies,Debit,415.25,POS
T000023788,C000186,CC0000216,2025-10-24,202510,6011,Cash Withdrawal,Debit,166.46,Ecommerce
T000023789,C000142,CC0000944,2024-03-12,202403,5311,Department Stores,Debit,13.31,POS
T000023790,C000457,CC0001014,2024-09-26,202409,7011,Hotels,Debit,163.48,Ecommerce
T000023791,C000274,CC0000560,2024-09-22,202409,5812,Restaurants,Debit,215.61,Ecommerce
T000023792,C000594,CC0000816,2025-08-20,202508,4900,Utilities,Debit,28.74,Ecommerce
T000023793,C000977,CC0000721,2024-11-26,202411,4900,Utilities,Debit,23.09,Ecommerce
T000023794,C000988,CC0000517,2024-10-31,202410,5541,Fuel,Debit,109.56,Ecommerce
T000023795,C000807,CC0000826,2024-07-17,202407,4722,Travel Agencies,Debit,194.67,Ecommerce
T000023796,C000711,CC0000535,2025-02-18,202502,4511,Airlines,Debit,51.85,POS
T000023797,C000679,CC0000243,2025-03-29,202503,4814,Telecom,Debit,27.43,ATM
T000023798,C000887,CC0000536,2025-01-01,202501,4900,Utilities,Debit,69.31,Ecommerce
T000023799,C000630,CC0000865,2025-03-25,202503,4722,Travel Agencies,Debit,73.15,POS
T000023800,C000239,CC0000507,2025-09-30,202509,4111,Transport,Debit,76.23,Ecommerce
T000023801,C000647,CC0000771,2025-09-21,202509,5999,Retail,Debit,7.55,POS
T000023802,C000808,CC0000756,2025-02-18,202502,5691,Clothing,Debit,68.88,POS
T000023803,C000303,CC0000001,2025-11-22,202511,5912,Pharmacy,Debit,63.21,POS
T000023804,C000509,CC0000090,2024-10-03,202410,4814,Telecom,Debit,209.93,POS
T000023805,C000946,CC0001032,2024-01-16,202401,5541,Fuel,Debit,33.63,POS
T000023806,C000784,CC0000447,2025-07-13,202507,6011,Cash Withdrawal,Debit,120.34,Ecommerce
